시도,시군구,시설명,주소,전화번호,팩스번호,홈페이지 주소,주차대수,공-사설 구분,최초안치기간,연장가능년,연장가능횟수,식당,매점,주차장,유족대기실,장애인편의시설
경상북도,영천시,생활불교밝은마음 봉안탑,"경상북도 영천시 화북면 탑들소일길 232 (죽전리, 덕흥사)",054-336-7126,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
경상북도,경산시,석장사 봉안당,경상북도 경산시 용성면 구룡마을길 90 (매남리),053-857-2225,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
경상북도,영주시,실로암추모관,경상북도 영주시 평은면 녹지로 216 (지곡리),054-382-8845,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
경상북도,문경시,쌍용사 봉안당,"경상북도 문경시 농암면 칠봉로 755 (율수리, 쌍용사)",054-541-6753,,,100,사설,99,99,99,미설치,미설치,설치,설치,미설치
경상북도,문경시,쌍용사 봉안탑,"경상북도 문경시 농암면 칠봉로 755 (율수리, 쌍용사)",054-541-6753,,,100,사설,99,99,99,미설치,미설치,설치,설치,미설치
경상북도,안동시,안동하늘공원,"경상북도 안동시 임하면 고곡길 327 (고곡리, 안동하늘공원)",054-823-1090,,,50,공설,10,10,99,미설치,미설치,설치,미설치,미설치
경상북도,문경시,약사사 하늘재추모원 ,경상북도 문경시 문경읍 관음2길 89 (관음리),054-572-3942,,www.skyzone.co.kr,50,사설,99,0,0,미설치,미설치,설치,설치,설치
경상북도,영천시,영천성당 봉안담,경상북도 영천시 금호읍 원제리 74 천주교 영천성당 봉안담,054-338-3381,054-338-3385,,15,사설,30,30,1,미설치,미설치,설치,미설치,미설치
경상북도,포항시,용암사 봉안시설,경상북도 포항시 남구 대송면 장동홍계길 321-37 (홍계리),,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
경상북도,칠곡군,용운사 납골당,경상북도 칠곡군 동명면 득명2길 110 (득명리),054-973-3677,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
경상북도,경주시,용주사 봉안당,경상북도 경주시 서면 하늘마루길 328 (도리),054-753-5678,,blog.naver.com/yongjusa5678,0,사설,99,0,99,미설치,미설치,설치,설치,미설치
경상북도,안동시,우각사 봉안당,경상북도 안동시 풍산읍 죽전길 139-75 (죽전리),054-842-3996,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
경상북도,울진군,우리추모공원 봉안당,"경상북도 울진군 기성면 기성로 912-24 (사동리, 영명사)",054-788-9790,,,0,사설,0,0,0,미설치,미설치,설치,미설치,미설치
경상북도,울진군,우리추모공원 봉안탑,"경상북도 울진군 기성면 기성로 912-24 (사동리, 영명사)",054-788-9790,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
경상북도,울릉군,울릉하늘섬공원,경상북도 울릉군 서면 태하령길 314 (남서리),054-791-1888,,,0,공설,0,0,0,설치,설치,설치,설치,미설치
경상북도,울진군,울진군립추모원(봉안시설),경상북도 울진군 울진읍 대흥신림로 1046-261 (신림리),054-789-6109,054-789-3640,,85,공설,30,30,1,미설치,미설치,미설치,미설치,미설치
경상북도,포항시 남구,원진사 봉안당,경상북도 포항시 남구 동해면 금광로438번길 108 (신정리),054-274-9443,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
경상북도,영천시,일승종개원사 봉안당,경상북도 영천시 신녕면 장수로 2238-28 (화남리),,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
경상북도,청도군,재단법인 효천추모공원,경상북도 청도군 매전면 중앙로 84-500 (송원리),054-372-8900,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
경상북도,영천시,정안사 봉안탑,경상북도 영천시 신녕면 치산관광길 33-101 (치산리),,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
경상북도,경주시,진목정성지 하늘원,경상북도 경주시 산내면 수의길 192 (내일리),054-751-6488,,,0,사설,30,0,0,설치,미설치,설치,설치,미설치
경상북도,구미시,천생산 대원사 봉안당,"경상북도 구미시 인동49길 16-35 (구평동, 천생산대원사)",054-475-7108,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
경상북도,포항시 북구,천주교 대구교구 죽도성당,경상북도 포항시 북구 죽도로 20 (죽도동),054-273-3441,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
경상북도,예천군,천주교안동교구 봉안경당,"경상북도 예천군 지보면 지풍로 983-41 (암천리, 농은수련관)",054-655-1781,,안동봉안경당.com,0,사설,20,99,99,미설치,미설치,설치,설치,설치
경상북도,문경시,천주사 영탑공원,"경상북도 문경시 동로면 천주사길 108 (간송리, 천주사)",054-553-0336,,,50,사설,99,0,0,설치,설치,설치,설치,설치
경상북도,영주시,천태사추모공원,경상북도 영주시 순흥면 태장로 179-27 (태장리),054-635-2909,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
경상북도,영천시,청통추모관,경상북도 영천시 청통면 구정길 53-56 (죽정리),054-331-1881,054-331-6776,,200,사설,99,99,99,미설치,미설치,설치,설치,미설치
경상북도,칠곡군,칠곡군공설봉안당,경상북도 칠곡군 지천면 낙산로1길 127-33 (낙산리),053-312-1755,,,0,공설,0,0,0,미설치,미설치,미설치,미설치,미설치
경상북도,칠곡군,현대공원 추모의집,경상북도 칠곡군 동명면 다부거문1길 51-75 (가천리),054-972-6375,,www.hdpark.co.kr,70,사설,10,50,0,미설치,미설치,설치,설치,미설치
경상남도,의령군,(재)동산공원묘원 봉안당,경상남도 의령군 부림면 함의로 2180-269 (경산리),055-574-8181,,,0,사설,0,0,0,설치,미설치,설치,미설치,미설치
경상남도,밀양시,(재)만어추모공원 봉안당,경상남도 밀양시 삼랑진읍 단장로 439 (우곡리),055-356-4979,055-356-4939,www.maneopark.com,0,사설,99,0,0,설치,설치,설치,설치,설치
경상남도,밀양시,(재)밀양추모공원묘원,경상남도 밀양시 무안면 창밀로 2890-150 (운정리),070-8230-1009,,,50,사설,99,99,99,설치,설치,설치,설치,설치
경상남도,밀양시,(재)밀양추모공원묘원 봉안담,경상남도 밀양시 무안면 창밀로 2890-150,070-8230-1009,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
경상남도,김해시,(재)신어공원추모관,경상남도 김해시 상동면 소락로 23 신어공원추모관,055-329-4844,055-329-4853,wwwsineoparkcokr ,450,사설,99,99,99,미설치,설치,설치,미설치,미설치
경상남도,거창군,가북공설공원묘지 봉안당,경상남도 거창군 가북면 용암리 산125,055-940-3124,,,0,공설,0,0,0,미설치,미설치,미설치,미설치,미설치
경상남도,거창군,가조공설공원묘지 봉안당,경상남도 거창군 가조면 일부리 산5,055-940-7823,,,0,공설,0,0,0,미설치,미설치,미설치,미설치,미설치
경상남도,진주시,감로복지원 진주추모공원,경상남도 진주시 대평면 원당길158번길 6 (당촌리),055-758-0090,,blog.naver.com/gamro1002,0,사설,15,15,4,설치,설치,설치,설치,설치
경상남도,거제시,거제시추모의집,경상남도 거제시 사등면 지석로 219-38 (지석리),055-639-8350,070-7614-3095,www.gmdc.co.kr/_chumo/,0,공설,15,15,1,미설치,미설치,설치,설치,미설치
경상남도,거창군,거창공설공원묘지 봉안당,경상남도 거창군 거창읍 거열로4길 523-23 (가지리),055-940-7271,,,0,공설,0,0,0,미설치,미설치,미설치,미설치,미설치
경상남도,고성군,고성군공설봉안당,경상남도 고성군 상리면 장치로 220-163 (자은리),055-670-2923,,,0,공설,15,15,3,미설치,미설치,설치,설치,미설치
경상남도,거창군,고제공설공원묘지 봉안당,경상남도 거창군 고제면 봉산리 1309,055-940-3124,,,0,공설,0,0,0,미설치,미설치,미설치,미설치,미설치
경상남도,양산시,광천사 봉안당,경상남도 양산시 하북면 백록로 116 (백록리),055-381-1199,,,80,사설,99,0,0,미설치,미설치,미설치,미설치,미설치
경상남도,사천시,국원하늘정원,"경상남도 사천시 곤명면 막골길 267-195 (마곡리, 은적납골공원)",055-853-9004,,,25,사설,99,99,99,설치,미설치,설치,설치,미설치
경상남도,하동군,금오영당,경상남도 하동군 진교면 달구지길 95-5 (술상리),055-883-9508,,,50,공설,15,0,0,미설치,미설치,설치,설치,설치
경상남도,김해시,김해추모의집 제1봉안당,경상남도 김해시 주촌면 서부로1637번길 574 (덕암리),055-337-3946,,https://www.gimhaememorialpark.or.kr/www/facilities_guide/guide1.html,0,공설,0,0,0,설치,미설치,설치,설치,미설치
경상남도,김해시,김해추모의집 제2봉안당,경상남도 김해시 주촌면 서부로1637번길 574 (덕암리),055-337-3946,,,0,공설,15,15,2,미설치,미설치,미설치,미설치,미설치
경상남도,김해시,김해하늘공원(봉안),경상남도 김해시 생림면 생림대로928번길 10-91 (봉림리),055-335-9716,,www.gimhaeskypark.com,0,사설,99,99,99,미설치,설치,설치,미설치,미설치
경상남도,거창군,남상공설공원묘지 봉안당,경상남도 거창군 남상면 무촌리 산253,055-940-3124,,,0,공설,0,0,0,미설치,미설치,미설치,미설치,미설치
경상남도,남해군,남해추모누리 안락원,"경상남도 남해군 서면 연죽로 46-77 (연죽리, 남해공설종합묘원추모누리)",055-860-3681,,https://www.namhae.go.kr/depart/Index.do?c=DE0202010300,100,공설,60,0,0,설치,설치,설치,설치,설치
경상남도,남해군,남해추모누리 안락원 봉안담,"경상남도 남해군 서면 연죽로 46-77 (연죽리, 남해공설종합묘원추모누리)",055-860-3681,055-860-3681,,0,공설,0,0,0,미설치,미설치,미설치,미설치,미설치
경상남도,창원시 의창구,내광사 봉안당,경상남도 창원시 의창구 동읍 의창대로491번길 150 (용강리),055-251-3925,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
경상남도,김해시,대법륜사 극락전,경상남도 김해시 금관대로 1088-28 (흥동),055-322-5457,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
경상남도,사천시,대한불교관음회조계종 백천사 봉안당,"경상남도 사천시 백천길 326-2 (백천동, 백천사)",055-834-4010,,www.bekchunsa.org,100,사설,99,99,99,설치,설치,설치,미설치,미설치
경상남도,사천시,대한불교관음회조계종 백천사 봉안탑,"경상남도 사천시 백천길 326-2 (백천동, 백천사)",055-834-4010,,www.bekchunsa.org/,100,사설,99,99,99,설치,설치,설치,미설치,미설치
경상남도,양산시,대한불교염불선종운수사사홍선원,경상남도 양산시 원동면 원동로 1168-61 (서룡리),055-363-7960,,,30,사설,10,1,0,설치,설치,설치,설치,설치
경상남도,밀양시,대한불교조계종 삼봉사 봉안당,경상남도 밀양시 삼랑진읍 단장로 379-8 (우곡리),1577-3444,055-356-0125,www.sbsmpark.com,80,사설,99,99,99,미설치,미설치,설치,설치,설치
경상남도,밀양시,대한불교조계종 천탑사(봉안당),경상남도 밀양시 삼랑진읍 화성길 13-47 (미전리),055-351-4440,,www.greenpiapark.co.kr,60,사설,60,0,0,미설치,미설치,설치,설치,미설치
경상남도,함안군,마애사방어암,"경상남도 함안군 군북면 하림2길 181-78 (하림리, 마애사)",055-585-5114,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
경상남도,창원시 마산합포구,만월사,경상남도 창원시 마산합포구 구산면 수정2길 53-400 (수정리),055-221-6327,,,30,사설,99,99,99,미설치,미설치,설치,설치,미설치
경상남도,사천시,묘통사 납골공원,경상남도 사천시 곤명면 세종태실로 106 (은사리),055-855-4050,,www.myotongsa.co.kr,0,사설,0,0,0,설치,미설치,설치,설치,설치
경상남도,함안군,미래사,"경상남도 함안군 여항면 여항로 75 (외암리, 미륵정사)",055-583-5637,,,30,사설,0,0,0,미설치,미설치,설치,설치,미설치
경상남도,밀양시,밀양성당 천상낙원,경상남도 밀양시 밀양대공원로 74 (교동),055-356-4023,,milyang.pbcbs.co.kr/main/index.asp,80,사설,15,0,0,미설치,미설치,설치,설치,미설치
경상남도,창원시 마산합포구,법계사 봉안묘,경상남도 창원시 마산합포구 진전면 옥방내동길 215-25 (여양리),,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
경상남도,창원시 마산합포구,법지사,경상남도 창원시 마산합포구 구산면 유산군령로 105 (유산리),055-221-6333,,www.bubjisa.net/main.htm,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
경상남도,김해시,봉안당에데나(낙원추모공원),경상남도 김해시 한림면 김해대로1402번길 148 (신천리),055-343-0656,,www.edena.co.kr,300,사설,99,99,99,설치,설치,설치,설치,설치
경상남도,사천시,불교문화단체총연합회 봉안당,"경상남도 사천시 백천길 326-2 (백천동, 백천사)",055-834-4041,055-835-4271,,50,사설,99,99,99,설치,설치,설치,미설치,미설치
경상남도,김해시,불조사 휴안추모관,"경상남도 김해시 상동면 상동로 178-54 (우계리, 불조사)",055-724-3341,,,80,사설,0,0,0,설치,미설치,설치,설치,미설치
경상남도,사천시,사천시누리원(봉안시설),"경상남도 사천시 해안관광로 208-66 (송포동, 사천공설화장장)",055-831-4590,055-831-6112,https://youthsacheon.com/funeral_main.html,0,공설,15,15,3,설치,미설치,설치,설치,미설치
경상남도,산청군,산청군공설묘지 본향원,"경상남도 산청군 신등면 신등가회로 357-17 (가술리, 본향원)",055-973-2491,,,50,공설,30,0,1,설치,미설치,설치,미설치,설치
경상남도,산청군,산청군공설묘지 봉안묘,"경상남도 산청군 신등면 신등가회로 357-17 (가술리, 본향원)",055-973-2491,,,0,공설,0,0,0,미설치,미설치,미설치,미설치,미설치
경상남도,거제시,삼우추모공원,경상남도 거제시 장목면 거제북로 919 (장목리),055-730-9678,,m.blog.naver.com/PostView.naver?blogId=jiinni1&logNo=223662143819&navType=by,50,사설,99,99,99,미설치,미설치,설치,설치,설치
경상남도,함안군,선약사,경상남도 함안군 산인면 싸리재로 34-2 (운곡리),055-584-6660,,www.sunyaksa.co.kr,50,사설,0,0,0,설치,미설치,설치,설치,미설치
경상남도,의령군,수암사 영혼의쉼터,경상남도 의령군 의령읍 수암로 267 (하리),055-574-0056,,,100,사설,99,99,0,미설치,미설치,설치,미설치,미설치
경상남도,양산시,신불산추모공원 납골당,경상남도 양산시 어실로 602-1 (어곡동),055-363-4666,055-363-0590,www.sbjs.kr/,55,사설,99,99,99,미설치,미설치,설치,설치,미설치
경상남도,통영시,안정사 납골당,경상남도 통영시 광도면 안정1길 363 (안정리),055-649-7175,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
경상남도,양산시,양산 석굴암 극락전 추모관,"경상남도 양산시 호계길 96-71 (호계동, 석굴암)",055-388-0317,055-381-3221,,20,사설,99,99,99,미설치,미설치,설치,미설치,미설치
경상남도,진주시,영광사불지원,"경상남도 진주시 명석면 진주대로 1764-31 (우수리, 영광사)",055-742-3470,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
경상남도,창원시 마산합포구,용광사,"경상남도 창원시 마산합포구 진북면 진북산업로 780 (정현리, 용광사)",055-271-0688,,,24,사설,0,0,0,미설치,미설치,설치,미설치,미설치
경상남도,통영시,용봉사 납골당,경상남도 통영시 광도면 향교옆길 71-26 (죽림리),055-649-5959,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
경상남도,창원시 의창구,용주사 봉안당,경상남도 창원시 의창구 동읍 의창대로491번길 176 (용강리),055-251-7542,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
경상남도,거창군,월평공설공원묘지 봉안당,경상남도 거창군 남상면 월평리 산201,055-940-3124,,,0,공설,0,0,0,미설치,미설치,미설치,미설치,미설치
경상남도,의령군,의령군공설납골당,"경상남도 의령군 정곡면 법정로 580-9 (예둔리, 공설묘원)",055-574-0694,,,0,공설,0,0,0,설치,미설치,설치,설치,미설치
경상남도,거제시,이진암 안양원,경상남도 거제시 일운면 옥녀봉길 48 (옥림리),055-681-3569,,,50,사설,99,99,99,미설치,미설치,설치,미설치,미설치
경상남도,고성군,장기공설봉안묘,경상남도 고성군 동해면 동해로 1236 (장기리),055-670-2923,,,0,공설,0,0,0,미설치,미설치,미설치,미설치,미설치
경상남도,밀양시,정토세계,경상남도 밀양시 삼랑진읍 삼랑진로 603 (미전리),055-352-9114,,,10,사설,99,99,99,설치,미설치,설치,미설치,미설치
경상남도,의령군,정통불교조계종 총본산 세원사,경상남도 의령군 칠곡면 칠곡로1길 56세원사 (도산리),070-8816-1002,,,20,사설,99,99,99,미설치,미설치,설치,미설치,미설치
경상남도,진주시,진주내동공원묘원 봉안당,"경상남도 진주시 내동면 유수길75번길 8-214 (유수리, 진주내동공동묘원)",055-756-1500,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
경상남도,진주시,진주안락공원 추모당,"경상남도 진주시 진산로 141-42 (장재동, 진주시안락공원)",055-759-3672,,,0,공설,15,15,3,설치,미설치,설치,설치,미설치
경상남도,창녕군,창녕추모공원,"경상남도 창녕군 창녕읍 탐하로 203 (술정리, 창녕군추모공원)",055-533-2719,,cfmc.kr/sub.html?code=03_05&Radd=03_05,92,공설,15,15,3,미설치,미설치,설치,미설치,미설치
경상남도,창원시 마산합포구,창원공원묘원 봉안묘,경상남도 창원시 마산합포구 진동면 공원묘원로 134 (인곡리),055-271-1700,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
경상남도,창원시 마산합포구,창원공원묘원 봉안시설,경상남도 창원시 마산합포구 진동면 공원묘원로 134 (인곡리),055-271-1700,055-271-3545,www.changwonpark.kr,"3,800",사설,99,0,99,미설치,설치,설치,미설치,미설치
경상남도,창원시 의창구,창원무량사 납골당 ,경상남도 창원시 의창구 북면 무릉산길 126 (무곡리),055-253-1808,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
경상남도,창원시 마산합포구,창원시립마산영생원,"경상남도 창원시 마산합포구 진동면 공원묘원로 136-106 (인곡리, 영생원)",055-712-0225,,https://www.cwsisul.or.kr/_masanch/_sub01/sub01_01.html,0,공설,15,15,3,미설치,미설치,설치,설치,미설치
경상남도,창원시 성산구,창원시립상복공원 봉안담,"경상남도 창원시 성산구 공단로474번길 160 (상복동, 창원시립상복공원)",055-712-0925,,https://www.cwsisul.or.kr/_sangbok/_sub02/sub02_03_01.html,0,공설,0,0,0,미설치,미설치,미설치,미설치,미설치
경상남도,창원시 성산구,창원시립상복공원 제1봉안당,"경상남도 창원시 성산구 공단로474번길 160 (상복동, 창원시립상복공원)",055-712-0925,,https://www.cwsisul.or.kr/_sangbok/_sub02/sub02_03_01.html,450,공설,15,15,3,설치,설치,설치,설치,설치
경상남도,창원시 성산구,창원시립상복공원 제2봉안당,"경상남도 창원시 성산구 공단로474번길 160 (상복동, 창원시립상복공원)",055-712-0925,,https://www.cwsisul.or.kr/_sangbok/_sub02/sub02_03_01.html,0,공설,0,0,0,미설치,미설치,미설치,미설치,미설치
경상남도,창원시,창원시립상복공원 제3봉안당,"경상남도 창원시 성산구 공단로474번길 160 (상복동, 창원시립상복공원)",055-712-0114,,https://www.cwsisul.or.kr/_sangbok/index.php,0,공설,0,0,0,미설치,미설치,미설치,미설치,미설치
경상남도,창원시 진해구,창원시립진해천자원,경상남도 창원시 진해구 진해대로 1426-51 (제덕동),055-712-0844,,https://www.cwsisul.or.kr/_jinhaech/_sub01/sub01_01.html,100,공설,15,15,3,미설치,미설치,설치,미설치,미설치
경상남도,양산시,천불사 극락원,경상남도 양산시 매곡4길 35 (매곡동),055-372-1800,055-388-4801,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
경상남도,양산시,천불사 봉안탑,경상남도 양산시 매곡4길 35 (매곡동),055-372-1800,055-388-4801,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
경상남도,고성군,천비룡사,경상남도 고성군 대가면 유흥갈천길 540-52 (척정리),,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
경상남도,창원시 진해구,천자봉공원묘원 봉안묘,"경상남도 창원시 진해구 진해대로 1426-48 (서중동, 천자봉공원묘원관리사무실)",055-545-8200,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
경상남도,양산시,천주교하늘공원 봉안당,"경상남도 양산시 상북면 공원로3길 19 (상삼리, 추모관)",055-374-8733,,www.catholicbusan.or.kr/index.php?mid=hanul_main,0,사설,30,30,1,미설치,미설치,설치,미설치,미설치
경상남도,양산시,천주교하늘공원 봉안묘·담,"경상남도 양산시 상북면 공원로3길 19 (상삼리, 추모관)",053-374-8733,,www.catholicbusan.or.kr/index.php?mid=hanul_main,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
경상남도,통영시,통영시공설봉안당 제1관,경상남도 통영시 장대길 144 (정량동),055-650-4883,,,10,공설,15,15,1,미설치,미설치,설치,설치,설치
경상남도,통영시,통영시공설봉안당 제2관,경상남도 통영시 장대길 144 (정량동),055-650-4883,,,10,공설,0,0,0,미설치,미설치,설치,설치,미설치
경상남도,진주시,프란치스꼬의집,경상남도 진주시 문산읍 상문리 169-2,055-759-2274,,,0,사설,0,0,0,설치,미설치,설치,설치,미설치
경상남도,하동군,하동영신원,경상남도 하동군 적량면 동산리 368-5,,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
경상남도,거창군,학천사 봉안당,"경상남도 거창군 가조면 기리5길 15 (기리, 학천사)",055-945-1114,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
경상남도,함안군,함안군공설 봉안당,경상남도 함안군 군북면 하림리 하림2길181-78 (마애사),055-585-5114,055-584-2102,,0,공설,15,15,3,미설치,미설치,설치,미설치,미설치
경상남도,함안군,함안하늘공원(봉안담),"경상남도 함안군 가야읍 함마대로 1145 (사내리, 함안하늘공원)",055-585-7182,055-585-7185,,0,공설,0,0,0,미설치,미설치,미설치,미설치,미설치
경상남도,함양군,함양군구룡공설공원묘지 봉안탑,경상남도 함양군 함양읍 구룡리 산11,055-960-5145,,,5,공설,15,15,3,미설치,미설치,설치,미설치,미설치
경상남도,함양군,함양하늘공원(봉안시설),"경상남도 함양군 지곡면 함양로 2139-2 (마산리, 하늘공원)",055-964-0303,,www.parksky.co.kr,0,사설,10,10,99,설치,미설치,설치,설치,미설치
경상남도,합천군,합천군공설봉안담,경상남도 합천군 율곡면 제내리 산45,055-930-4745,,,0,공설,0,0,0,미설치,미설치,미설치,미설치,미설치
경상남도,합천군,합천추모공원 봉안당 ,경상남도 합천군 합천읍 합천호수로 1633 (합천리),055-931-4000,,www.hcpark.kr,100,사설,99,99,99,미설치,설치,설치,설치,설치
경상남도,거창군,해인사 고불암무량수전,경상남도 거창군 가북면 용암리 2184,055-934-0127,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
경상남도,밀양시,효심추모관,경상남도 밀양시 삼랑진읍 삼랑진로 605 (미전리),02-1644-1103,,hyosimchoomo.com,120,사설,99,99,99,미설치,설치,설치,설치,설치
제주특별자치도,제주시,구좌읍 공설봉안묘(만장),제주특별자치도 제주시 구좌읍 송당리 54-1,064-728-7723,,,0,공설,0,0,0,미설치,미설치,미설치,미설치,미설치
제주특별자치도,서귀포시,남국선원봉안탑,제주특별자치도 서귀포시 돈내코로 296-127 (상효동),064-733-2278,,,0,사설,0,0,0,미설치,미설치,설치,미설치,설치
제주특별자치도,서귀포시,대정읍봉안당(만장),제주특별자치도 서귀포시 대정읍 일주서로2498번길 133-45 (보성리),064-760-4031,,https://www.jeju.go.kr/wel/burial/sirBurial.htm,0,공설,0,0,0,미설치,미설치,미설치,미설치,미설치
제주특별자치도,서귀포시,만불사,제주특별자치도 서귀포시 안덕면 산록남로 513-62 (광평리),064-794-9899,,www.jj-mbs.com,20,사설,99,99,99,미설치,미설치,설치,설치,설치
제주특별자치도,서귀포시,서귀포추모공원,"제주특별자치도 서귀포시 돈내코로 295-28 (상효동, 공설봉안당)",064-732-1893,,www.jeju.go.kr/wel/burial/facInfo/chumo/enshrinementInfo.htm,30,공설,15,15,3,미설치,미설치,설치,설치,설치
제주특별자치도,서귀포시,성산읍공설봉안당,제주특별자치도 서귀포시 성산읍 금백조로 548 (수산리),064-760-4234,,https://www.seogwipo.go.kr/local/seongsan/intro/public.htm,30,공설,15,15,3,설치,미설치,설치,설치,미설치
제주특별자치도,서귀포시,성산읍공설봉안당 제2관,제주특별자치도 서귀포시 성산읍 금백조로 548 (수산리),064-760-4234,064-760-4234,,0,공설,0,0,0,미설치,미설치,미설치,미설치,미설치
제주특별자치도,제주시,애월읍 공설봉안묘(만장),제주특별자치도 제주시 애월읍 고성리 산103,064-728-8821,,,0,공설,0,0,0,미설치,미설치,미설치,미설치,미설치
제주특별자치도,제주시,양지공원 제1추모의집,"제주특별자치도 제주시 516로 2810-31 (영평동, 양지공원)",064-710-6622,,www.jeju.go.kr/wel/burial/facInfo/yangji/facInfo.htm,180,공설,15,15,3,미설치,설치,설치,설치,설치
제주특별자치도,제주시,양지공원 제2추모의집,"제주특별자치도 제주시 516로 2810-31 (영평동, 양지공원)",064-710-6622,,www.jeju.go.kr/wel/burial/facInfo/yangji/facInfo.htm,180,공설,15,15,3,미설치,설치,설치,설치,설치
제주특별자치도,제주시,양지공원 제3추모의집,"제주특별자치도 제주시 516로 2810-31 (영평동, 양지공원)",064-710-6622,,www.jeju.go.kr/wel/burial/facInfo/yangji/facInfo.htm,0,공설,0,0,0,미설치,미설치,미설치,미설치,미설치
제주특별자치도,제주시,연화원 봉안당,제주특별자치도 제주시 1100로 2528-111 (노형동),064-746-0070,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
제주특별자치도,제주시,영락원 봉안당,제주특별자치도 제주시 산록북로 660 (아라일동),064-759-6666,,http://wwwyoungrakwoncokr/indexphp,40,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
제주특별자치도,제주시,우도면 공설봉안묘,"제주특별자치도 제주시 우도면 영일길 80-10 (연평리, 우도장례식장)",064-728-4331,,,0,공설,0,0,0,미설치,미설치,미설치,미설치,미설치
제주특별자치도,제주시,우도면 봉안당,"제주특별자치도 제주시 우도면 영일길 80-10 (연평리, 우도장례식장)",064-728-4331,064-728-4359,,0,공설,15,15,3,미설치,미설치,미설치,미설치,미설치
제주특별자치도,제주시,조천읍 공설봉안묘(만장),제주특별자치도 제주시 조천읍 선흘리 4117,064-728-7832,,,0,공설,0,0,0,미설치,미설치,미설치,미설치,미설치
제주특별자치도,제주시,천주교 황사평 봉안묘,제주특별자치도 제주시 기와5길 117-22 (화북이동),064-751-0145,,,0,사설,0,0,0,미설치,미설치,설치,미설치,미설치
제주특별자치도,제주시,충혼각,"제주특별자치도 제주시 1100로 2576-10 (노형동, 충혼각)",064-710-6622,,,0,공설,0,0,0,미설치,미설치,미설치,미설치,미설치
제주특별자치도,서귀포시,표선면봉안당,제주특별자치도 서귀포시 표선면 서성일로189번길 313 (성읍리),064-760-4431,,https://www.jeju.go.kr/wel/burial/sirBurial.htm,0,공설,0,0,0,미설치,미설치,설치,설치,미설치
제주특별자치도,제주시,한경면 공설봉안묘(만장),제주특별자치도 제주시 한경면 저지리 산52,064-728-7924,,,0,공설,0,0,0,미설치,미설치,미설치,미설치,미설치
제주특별자치도,제주시,한국불교태고종 극락사 안양원,제주특별자치도 제주시 애월읍 중산간서로 6322 (상귀리),064-713-1682,,,0,사설,60,0,0,미설치,미설치,미설치,미설치,미설치
제주특별자치도,제주시,한라산 옥불사 봉안탑,제주특별자치도 제주시 애월읍 평화로 2016 (소길리),064-799-1783,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
제주특별자치도,제주시,한림읍 공설봉안묘(만장),제주특별자치도 제주시 한림읍 금악리 8-124,064-728-7626,,,0,공설,0,0,0,미설치,미설치,미설치,미설치,미설치
제주특별자치도,서귀포시,혜관정사 봉안당,"제주특별자치도 서귀포시 서리오름로 10 (보목동, 혜관정사)",064-733-3918,,,0,사설,0,0,0,미설치,미설치,미설치,미설치,미설치
